0.75	0.029707075825
0.7489	0.0298137786502
0.7479	0.0299074483435
0.7468	0.0334000621867
0.7457	0.0326088768009
0.7446	0.0319988233116
0.7436	0.0313484242804
0.7425	0.0306577975986
0.7414	0.0299270466944
0.7404	0.0317796184615
0.7393	0.0318373295632
0.7382	0.0318724344032
0.7371	0.0318835766851
0.7361	0.0296203104967
0.735	0.0296325211978
0.7339	0.032744208192
0.7329	0.0326410156795
0.7318	0.0325070376905
0.7307	0.0323418327154
0.7296	0.0321450743408
0.7286	0.0319165271341
0.7275	0.0316560222584
0.7264	0.0266561159158
0.7254	0.0311218905885
0.7243	0.0309970600002
0.7232	0.0308440457316
0.7221	0.03066266188
0.7211	0.0304527977201
0.72	0.0333188716782
0.7189	0.0329962902883
0.7179	0.0326342890694
0.7168	0.0322324190486
0.7157	0.0296925809385
0.7146	0.0292666975325
0.7136	0.0270746389719
0.7125	0.0272081923728
0.7114	0.0273301563203
0.7103	0.02743929183
0.7093	0.0275345297273
0.7082	0.0276149690683
0.7071	0.030759736508
0.7061	0.0300515907214
0.705	0.0294722129436
0.7039	0.0288501161786
0.7028	0.028184815918
0.7018	0.0274758698087
0.7007	0.029352514997
0.6996	0.0293755635519
0.6986	0.0293746920238
0.6975	0.0293492023309
0.6964	0.029298499387
0.6953	0.0322221287488
0.6943	0.03211188965
0.6932	0.031966351163
0.6921	0.0317845860596
0.6911	0.0315656663921
0.69	0.0313086522993
0.6889	0.0247610470583
0.6878	0.0249312695376
0.6868	0.0250943157632
0.6857	0.0252488037649
0.6846	0.0253934915905
0.6836	0.0284160015821
0.6825	0.0285471473856
0.6814	0.0286579628072
0.6803	0.0287472289537
0.6793	0.0267661545892
0.6782	0.0268164853624
0.6771	0.0201203163262
0.6761	0.0202741564398
0.675	0.0204358325658
0.6739	0.0206042246562
0.6728	0.0207781629239
0.6718	0.0237202945592
0.6707	0.0284317949939
0.6696	0.0284207580449
0.6686	0.0283830283403
0.6675	0.0283176905386
0.6664	0.022481117896
0.6653	0.0226721154626
0.6643	0.0228606912072
0.6632	0.0210775062385
0.6621	0.0212622886941
0.6611	0.0241992997087
0.66	0.0243693874493
0.6589	0.0245286395597
0.6578	0.0246759810655
0.6568	0.0248104368858
0.6557	0.0182749116812
0.6546	0.0231394169667
0.6536	0.0233003842403
0.6525	0.0234521970379
0.6514	0.023593992085
0.6503	0.026373829585
0.6493	0.0264965109387
0.6482	0.0265988407252
0.6471	0.0248068131968
0.6461	0.0248720763579
0.645	0.0187068115412
0.6439	0.0188765315763
0.6428	0.0190511896394
0.6418	0.0192298012679
0.6407	0.0194114339023
0.6396	0.0263767059009
0.6386	0.026393750428
0.6375	0.0263846728956
0.6364	0.0263481758865
0.6353	0.0262829209057
0.6343	0.0210973229935
0.6332	0.0212867506918
0.6321	0.0196700446807
0.631	0.019856047752
0.63	0.020041673496
0.6289	0.0227247208878
0.6278	0.022880440801
0.6268	0.0230242350035
0.6257	0.0231551578462
0.6246	0.0215201110328
0.6235	0.0216838153629
0.6225	0.0218388433664
0.6214	0.0219843984989
0.6203	0.0221196941624
0.6193	0.0246763492697
0.6182	0.024778920662
0.6171	0.0231448439916
0.616	0.023213586787
0.615	0.017593585574
0.6139	0.017773718315
